"date","A","B","C","E","F","H","I","J","L","M","N","O","P","Q","R","U","W","X","Z","ZA"
1916-11-15,NA,NA,NA,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916-12-15,NA,NA,NA,NA,NA,NA,NA,2970.64516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-01-15,NA,NA,NA,NA,NA,NA,NA,2966.45161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-02-15,NA,NA,NA,NA,NA,NA,NA,3582.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-03-15,NA,NA,NA,NA,NA,NA,NA,1900.96774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-04-15,NA,NA,NA,NA,NA,NA,NA,4666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-05-15,NA,NA,NA,NA,NA,NA,NA,5052.25806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-06-15,NA,NA,NA,NA,NA,NA,NA,8261.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-07-15,NA,NA,NA,NA,NA,NA,NA,6374.1935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-08-15,NA,NA,NA,NA,NA,NA,NA,2729.03225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-09-15,NA,NA,NA,NA,NA,NA,NA,1853.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-10-15,NA,NA,NA,NA,NA,NA,NA,1447.09677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-11-15,NA,NA,NA,NA,NA,NA,NA,1292.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917-12-15,NA,NA,NA,NA,NA,NA,NA,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-01-15,NA,NA,NA,NA,NA,NA,NA,7629.35483870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-02-15,NA,NA,NA,NA,NA,NA,NA,4150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-03-15,NA,NA,NA,NA,NA,NA,NA,2616.12903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-04-15,NA,NA,NA,NA,NA,NA,NA,2955.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-05-15,NA,NA,NA,NA,NA,NA,NA,3360.64516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-06-15,NA,NA,NA,NA,NA,NA,NA,4338.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-07-15,NA,NA,NA,NA,NA,NA,NA,2703.54838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-08-15,NA,NA,NA,NA,NA,NA,NA,2230.64516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-09-15,NA,NA,NA,NA,NA,NA,NA,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918-10-15,NA,NA,NA,NA,NA,NA,NA,1986.77419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,NA
1918-11-15,NA,NA,NA,NA,NA,NA,NA,2346.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,NA
1918-12-15,NA,NA,NA,NA,NA,NA,NA,4798.70967741936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467.87096774194,NA
1919-01-15,NA,NA,NA,NA,NA,NA,NA,5822.58064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075.12903225806,NA
1919-02-15,NA,NA,NA,NA,NA,NA,NA,2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1839.28571428571,NA
1919-03-15,NA,NA,NA,NA,NA,NA,NA,2857.09677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.709677419355,NA
1919-04-15,NA,NA,NA,NA,NA,NA,NA,4374.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.33333333333,NA
1919-05-15,NA,NA,NA,NA,NA,NA,NA,4009.03225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.25806451613,NA
1919-06-15,NA,NA,NA,NA,NA,NA,NA,3781.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2312.66666666667,NA
1919-07-15,NA,NA,NA,NA,NA,NA,NA,3186.45161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302.25806451613,NA
1919-08-15,NA,NA,NA,NA,NA,NA,NA,2239.67741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301.22580645161,NA
1919-09-15,NA,NA,NA,NA,NA,NA,NA,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.933333333333,NA
1919-10-15,NA,NA,NA,NA,NA,NA,NA,1540.96774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.225806451613,NA
1919-11-15,NA,NA,NA,NA,NA,NA,NA,2786.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.26666666667,NA
1919-12-15,NA,NA,NA,NA,NA,NA,NA,3008.70967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439.06451612903,NA
1920-01-15,NA,NA,NA,NA,NA,NA,NA,4875.8064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693.16129032258,NA
1920-02-15,NA,NA,NA,NA,NA,NA,NA,2900.68965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233.68965517241,NA
1920-03-15,NA,NA,NA,NA,NA,NA,NA,2157.74193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.064516129032,NA
1920-04-15,NA,NA,NA,NA,NA,NA,NA,3446.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,NA
1920-05-15,NA,NA,NA,NA,NA,NA,NA,3258.06451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.516129032258,NA
1920-06-15,NA,NA,NA,NA,NA,NA,NA,3920.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537.13333333333,NA
1920-07-15,NA,NA,NA,NA,NA,NA,NA,2974.83870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.41935483871,NA
1920-08-15,NA,NA,NA,NA,NA,NA,NA,2230.96774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.548387096774,NA
1920-09-15,NA,NA,NA,NA,NA,NA,NA,2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330.53333333333,NA
1920-10-15,NA,NA,NA,NA,NA,NA,NA,3832.58064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773.54838709677,NA
1920-11-15,NA,NA,NA,NA,NA,NA,NA,2983.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.5,NA
1920-12-15,NA,NA,NA,NA,NA,NA,NA,4002.25806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860.64516129032,NA
1921-01-15,NA,NA,NA,NA,NA,NA,NA,5557.09677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163.22580645161,NA
1921-02-15,NA,NA,NA,NA,NA,NA,NA,6866.42857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2323.92857142857,NA
1921-03-15,NA,NA,NA,NA,NA,NA,NA,4944.83870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486.1935483871,NA
1921-04-15,NA,NA,NA,NA,NA,NA,NA,3602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.43333333333,NA
1921-05-15,NA,NA,NA,NA,NA,NA,NA,4534.83870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.03225806452,NA
1921-06-15,NA,NA,NA,NA,NA,NA,NA,6149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3669,NA
1921-07-15,NA,NA,NA,NA,NA,NA,NA,3860.32258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2289.03225806452,NA
1921-08-15,NA,NA,NA,NA,NA,NA,NA,2322.90322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.67741935484,NA
1921-09-15,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.13333333333,NA
1921-10-15,NA,NA,NA,NA,NA,NA,NA,1731.61290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2711.25806451613,NA
1921-11-15,NA,NA,NA,NA,NA,NA,NA,3330.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602,NA
1921-12-15,NA,NA,NA,NA,NA,NA,NA,7378.38709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3545.48387096774,NA
1922-01-15,NA,NA,NA,NA,NA,NA,NA,2197.09677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.387096774194,NA
1922-02-15,NA,NA,NA,NA,NA,NA,NA,2335.71428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.321428571429,NA
1922-03-15,NA,NA,NA,NA,NA,NA,NA,1755.16129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.774193548387,NA
1922-04-15,NA,NA,NA,NA,NA,NA,NA,2127.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.766666666667,NA
1922-05-15,NA,NA,NA,NA,NA,NA,NA,5063.87096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.38709677419,NA
1922-06-15,NA,NA,NA,NA,NA,NA,NA,6119.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993.33333333333,NA
1922-07-15,NA,NA,NA,NA,NA,NA,NA,3083.54838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.22580645161,NA
1922-08-15,NA,NA,NA,NA,NA,NA,NA,1789.67741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.58064516129,NA
1922-09-15,NA,NA,NA,NA,NA,NA,NA,1440.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.466666666667,NA
1922-10-15,NA,NA,NA,NA,NA,NA,NA,1287.74193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.193548387097,NA
1922-11-15,NA,NA,NA,NA,NA,NA,NA,1983.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.966666666667,NA
1922-12-15,NA,NA,NA,NA,NA,NA,NA,3104.83870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.64516129032,NA
1923-01-15,NA,NA,NA,NA,NA,NA,NA,7180.32258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816.25806451613,NA
1923-02-15,NA,NA,NA,NA,NA,NA,NA,2501.07142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103.92857142857,NA
1923-03-15,NA,NA,NA,NA,NA,NA,NA,2574.51612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.096774193548,NA
1923-04-15,NA,NA,NA,NA,NA,NA,NA,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214,NA
1923-05-15,NA,NA,NA,NA,NA,NA,NA,4335.8064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.45161290323,NA
1923-06-15,NA,NA,NA,NA,NA,NA,NA,4267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2278,NA
1923-07-15,NA,NA,NA,NA,NA,NA,NA,3572.25806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613.22580645161,NA
1923-08-15,NA,NA,NA,NA,NA,NA,NA,2476.77419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.709677419355,NA
1923-09-15,NA,NA,NA,NA,NA,NA,NA,2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.933333333333,NA
1923-10-15,NA,NA,NA,NA,NA,NA,NA,2163.54838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.387096774194,NA
1923-11-15,NA,NA,NA,NA,NA,NA,NA,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.633333333333,NA
1923-12-15,NA,NA,NA,NA,NA,NA,NA,3102.90322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310.77419354839,NA
1924-01-15,NA,NA,NA,NA,NA,NA,NA,3319.67741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660.29032258065,NA
1924-02-15,NA,NA,NA,NA,NA,NA,NA,5910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825.86206896552,NA
1924-03-15,NA,NA,NA,NA,NA,NA,NA,2309.35483870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.58064516129,NA
1924-04-15,NA,NA,NA,NA,NA,NA,NA,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,NA
1924-05-15,NA,NA,NA,NA,NA,NA,NA,3533.22580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.03225806452,NA
1924-06-15,NA,NA,NA,NA,NA,NA,NA,2566.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.13333333333,NA
1924-07-15,NA,NA,NA,NA,NA,NA,NA,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.161290322581,NA
1924-08-15,NA,NA,NA,NA,NA,NA,NA,1963.87096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.645161290323,NA
1924-09-15,NA,NA,NA,NA,NA,NA,NA,1635.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.2,NA
1924-10-15,NA,NA,NA,NA,NA,NA,NA,1625.48387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.64516129032,NA
1924-11-15,NA,NA,NA,NA,NA,NA,NA,2660.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606.66666666667,NA
1924-12-15,NA,NA,NA,NA,NA,NA,NA,4416.12903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.70967741935,NA
1925-01-15,NA,NA,NA,NA,NA,NA,NA,4116.12903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1468.38709677419,NA
1925-02-15,NA,NA,NA,NA,NA,NA,NA,4442.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2353.57142857143,NA
1925-03-15,NA,NA,NA,NA,NA,NA,NA,2587.09677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.54838709677,NA
1925-04-15,NA,NA,NA,NA,NA,NA,NA,3610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1569.16666666667,NA
1925-05-15,NA,NA,NA,NA,NA,NA,NA,4349.35483870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595.8064516129,NA
1925-06-15,NA,NA,NA,NA,NA,NA,NA,3152.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2175,NA
1925-07-15,NA,NA,NA,NA,NA,NA,NA,2764.1935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545.48387096774,NA
1925-08-15,NA,NA,NA,NA,NA,NA,NA,2153.54838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.548387096774,NA
1925-09-15,NA,NA,NA,NA,NA,NA,NA,1545.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.3,NA
1925-10-15,NA,NA,NA,NA,NA,NA,NA,1234.83870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.354838709677,NA
1925-11-15,NA,NA,NA,NA,NA,NA,NA,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.7,NA
1925-12-15,NA,NA,NA,NA,NA,NA,NA,4225.8064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.87096774194,NA
1926-01-15,NA,NA,NA,NA,NA,NA,NA,3582.90322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443.22580645161,NA
1926-02-15,NA,NA,NA,NA,NA,NA,NA,3633.21428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675.92857142857,NA
1926-03-15,NA,NA,NA,NA,NA,NA,NA,2629.67741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.74193548387,NA
1926-04-15,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1169.93333333333,NA
1926-05-15,NA,NA,NA,NA,NA,NA,NA,2570.64516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.25806451613,NA
1926-06-15,NA,NA,NA,NA,NA,NA,NA,2037.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921.766666666667,NA
1926-07-15,NA,NA,NA,NA,NA,NA,NA,2042.58064516129,NA,NA,NA,NA,535.612903225806,NA,NA,NA,NA,NA,595.032258064516,NA
1926-08-15,NA,NA,NA,NA,NA,NA,NA,2017.74193548387,NA,NA,NA,NA,584.741935483871,NA,NA,NA,NA,NA,443.516129032258,NA
1926-09-15,NA,NA,NA,NA,NA,NA,NA,1687.33333333333,NA,NA,NA,NA,1058.83333333333,NA,NA,NA,NA,NA,330.333333333333,NA
1926-10-15,NA,NA,NA,NA,NA,NA,NA,2250,NA,NA,NA,NA,2852.58064516129,NA,NA,NA,NA,NA,1163.1935483871,NA
1926-11-15,NA,NA,NA,NA,NA,NA,NA,2383,NA,NA,NA,NA,2302.4,NA,NA,NA,NA,NA,1342.86666666667,NA
1926-12-15,NA,NA,NA,NA,NA,NA,NA,3532.90322580645,NA,NA,NA,NA,2740.32258064516,NA,NA,NA,NA,NA,1916.1935483871,NA
1927-01-15,NA,NA,NA,NA,NA,NA,NA,3715.8064516129,NA,NA,NA,NA,2448.38709677419,NA,NA,NA,NA,NA,1812.16129032258,NA
1927-02-15,NA,NA,NA,NA,NA,NA,NA,3560.71428571429,NA,NA,NA,NA,2775.71428571429,NA,NA,NA,NA,NA,1463.5,NA
1927-03-15,NA,NA,NA,NA,NA,NA,NA,2599.67741935484,NA,NA,NA,NA,2050.64516129032,NA,NA,NA,NA,NA,1142.74193548387,NA
1927-04-15,NA,NA,NA,NA,NA,NA,NA,2697,NA,NA,NA,NA,2784,NA,NA,NA,NA,NA,726.966666666667,NA
1927-05-15,NA,NA,NA,NA,NA,NA,NA,3578.06451612903,NA,NA,NA,NA,4729.03225806452,NA,NA,NA,NA,NA,1655.8064516129,NA
1927-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5294,NA,NA,NA,NA,NA,2971.33333333333,NA
1927-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.58064516129,NA,NA,NA,NA,NA,1899.35483870968,NA
1927-08-15,NA,NA,NA,NA,NA,NA,NA,2233.54838709677,NA,NA,NA,NA,830.225806451613,NA,NA,NA,NA,NA,931.548387096774,NA
1927-09-15,NA,NA,NA,NA,NA,NA,NA,2352,NA,NA,NA,NA,2386.2,NA,NA,NA,NA,NA,828.133333333333,NA
1927-10-15,NA,NA,NA,NA,NA,NA,NA,3771.29032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1299.61290322581,NA
1927-11-15,NA,NA,NA,NA,NA,NA,NA,7552.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115.33333333333,NA
1927-12-15,NA,NA,NA,NA,NA,NA,NA,3963.54838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297.64516129032,NA
1928-01-15,NA,NA,NA,NA,NA,NA,NA,5460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2745.54838709677,NA
1928-02-15,NA,NA,NA,NA,NA,NA,NA,2174.48275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.55172413793,NA
1928-03-15,NA,NA,NA,NA,NA,NA,NA,4156.77419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.70967741935,NA
1928-04-15,NA,NA,NA,NA,NA,NA,NA,4237.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.26666666667,NA
1928-05-15,NA,NA,NA,NA,NA,NA,NA,5157.74193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2327.74193548387,NA
1928-06-15,NA,NA,NA,NA,NA,NA,NA,3006.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666.33333333333,NA
1928-07-15,NA,NA,NA,NA,NA,NA,NA,3080.32258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046.90322580645,NA
1928-08-15,NA,NA,NA,NA,NA,NA,NA,2084.83870967742,NA,NA,NA,NA,NA,NA,NA,234.935483870968,NA,NA,619.58064516129,NA
1928-09-15,NA,NA,NA,NA,NA,NA,NA,1716.66666666667,NA,NA,NA,NA,NA,NA,NA,255.966666666667,NA,NA,434.2,NA
1928-10-15,NA,NA,NA,NA,NA,NA,NA,2097.74193548387,NA,NA,NA,NA,NA,4029.93548387097,NA,1746.48387096774,NA,NA,829.58064516129,NA
1928-11-15,NA,NA,NA,NA,NA,NA,NA,1514.33333333333,NA,NA,NA,NA,NA,1690.1,NA,1469.6,NA,NA,1080.06666666667,NA
1928-12-15,NA,NA,NA,NA,NA,NA,NA,1587.74193548387,NA,NA,NA,NA,NA,1672.90322580645,NA,1299.32258064516,NA,NA,1000.90322580645,NA
1929-01-15,NA,NA,NA,NA,NA,NA,NA,1706.45161290323,NA,NA,NA,NA,NA,1089.1935483871,NA,783.258064516129,NA,NA,812.870967741935,NA
1929-02-15,NA,NA,NA,NA,NA,NA,NA,1620.35714285714,NA,NA,NA,NA,NA,791.321428571429,NA,467.142857142857,NA,NA,475.892857142857,NA
1929-03-15,NA,NA,NA,NA,NA,NA,NA,2824.1935483871,NA,NA,NA,NA,NA,2687.74193548387,3850,1899.35483870968,NA,NA,510.741935483871,NA
1929-04-15,NA,NA,NA,NA,NA,NA,NA,2800.33333333333,NA,NA,NA,NA,NA,2887.33333333333,3471.33333333333,1826.66666666667,NA,NA,899.966666666667,NA
1929-05-15,NA,NA,NA,NA,NA,NA,NA,4958.38709677419,NA,NA,NA,NA,NA,7670,6357.09677419355,2335.48387096774,NA,NA,1792.90322580645,NA
1929-06-15,NA,NA,NA,NA,NA,NA,NA,5127,NA,NA,NA,NA,NA,7328.66666666667,5959.33333333333,1732.66666666667,NA,NA,2138.33333333333,NA
1929-07-15,NA,NA,NA,NA,NA,NA,NA,2688.70967741935,NA,NA,NA,NA,NA,2724.83870967742,1926.45161290323,559.387096774194,NA,NA,1389.41935483871,NA
1929-08-15,NA,NA,NA,NA,NA,NA,NA,2126.77419354839,NA,NA,NA,NA,NA,983.354838709677,692.741935483871,304.903225806452,NA,NA,752.774193548387,NA
1929-09-15,NA,NA,NA,NA,NA,NA,NA,1602.66666666667,NA,NA,NA,NA,NA,594.033333333333,520.666666666667,221.766666666667,NA,NA,424.233333333333,NA
1929-10-15,NA,NA,NA,NA,NA,NA,NA,1157.41935483871,NA,NA,NA,NA,NA,803.483870967742,760.806451612903,333.741935483871,NA,NA,485.032258064516,NA
1929-11-15,NA,NA,NA,NA,NA,NA,NA,678.333333333333,NA,NA,NA,NA,NA,677.533333333333,792.1,268,NA,NA,327.7,NA
1929-12-15,NA,NA,NA,NA,NA,NA,NA,1765.48387096774,NA,NA,NA,NA,NA,2612.45161290323,3934.83870967742,1772.74193548387,NA,NA,641.709677419355,NA
1930-01-15,NA,NA,NA,NA,NA,NA,NA,1730.64516129032,NA,NA,NA,NA,NA,1376.06451612903,1923.22580645161,929.354838709677,NA,NA,609.032258064516,NA
1930-02-15,NA,NA,NA,NA,NA,NA,NA,4031.78571428571,NA,NA,NA,NA,NA,6096.78571428571,6780.71428571429,3619.64285714286,NA,NA,2196.57142857143,NA
1930-03-15,NA,NA,NA,NA,NA,NA,NA,3080.64516129032,NA,NA,NA,NA,NA,3398.38709677419,3508.38709677419,1728.54838709677,NA,NA,1189.74193548387,NA
1930-04-15,NA,NA,NA,NA,NA,NA,NA,3023.66666666667,NA,NA,NA,NA,NA,5430,4044.33333333333,1967.66666666667,NA,NA,2045,NA
1930-05-15,NA,NA,NA,NA,NA,NA,NA,2723.54838709677,NA,NA,NA,NA,NA,4353.54838709677,3428.38709677419,1159.8064516129,NA,NA,1235.32258064516,NA
1930-06-15,NA,NA,NA,NA,NA,NA,NA,2742,NA,NA,NA,NA,NA,3941,3000,955.566666666667,NA,NA,1488.66666666667,NA
1930-07-15,NA,NA,NA,NA,NA,NA,NA,2165.48387096774,NA,NA,NA,NA,NA,1735.8064516129,962.612903225806,380.774193548387,NA,NA,995.516129032258,NA
1930-08-15,NA,NA,NA,NA,NA,NA,NA,1776.12903225806,NA,NA,NA,NA,NA,722.387096774194,491.806451612903,212.129032258065,NA,NA,549.903225806452,NA
1930-09-15,NA,NA,NA,NA,NA,NA,NA,1437.33333333333,NA,NA,NA,NA,NA,662.166666666667,546.833333333333,362.566666666667,NA,NA,422.9,NA
1930-10-15,NA,NA,NA,NA,NA,NA,NA,1622.58064516129,NA,NA,NA,NA,NA,2235.77419354839,2763,1313.77419354839,NA,NA,637.741935483871,NA
1930-11-15,NA,NA,NA,NA,NA,NA,NA,1131.33333333333,NA,NA,NA,NA,NA,1891.33333333333,2227.33333333333,1052.13333333333,NA,NA,716.6,NA
1930-12-15,NA,NA,NA,NA,NA,NA,NA,1039.1935483871,NA,NA,NA,NA,NA,1773.54838709677,1873.87096774194,1383.48387096774,NA,NA,779.870967741935,NA
1931-01-15,NA,NA,NA,NA,NA,NA,NA,2554.67741935484,NA,NA,NA,NA,NA,4055.8064516129,5287.09677419355,3373.87096774194,NA,NA,1915.06451612903,NA
1931-02-15,NA,NA,NA,NA,NA,NA,NA,2118.21428571429,NA,NA,NA,NA,NA,3092.14285714286,3418.21428571429,1942.71428571429,NA,NA,1557.10714285714,NA
1931-03-15,NA,NA,NA,NA,NA,NA,NA,2656.77419354839,NA,NA,NA,NA,NA,4244.83870967742,4717.74193548387,2853.22580645161,NA,NA,1553.87096774194,NA
1931-04-15,NA,NA,NA,NA,NA,NA,NA,4297.66666666667,NA,NA,NA,NA,NA,4360,4846,2704.66666666667,NA,NA,1462.96666666667,NA
1931-05-15,NA,NA,NA,NA,NA,NA,NA,3359.03225806452,NA,NA,NA,NA,NA,6212.90322580645,4278.70967741936,1528.70967741935,NA,NA,1925.48387096774,NA
1931-06-15,NA,NA,NA,NA,NA,NA,NA,3613.33333333333,NA,NA,NA,NA,NA,4846.33333333333,3496,1587.76666666667,NA,NA,1948.66666666667,NA
1931-07-15,NA,NA,NA,NA,NA,NA,NA,2430.64516129032,NA,NA,NA,NA,NA,1645.32258064516,1195.64516129032,601.709677419355,NA,NA,1159.25806451613,NA
1931-08-15,NA,NA,NA,NA,NA,NA,NA,1898.06451612903,NA,NA,NA,NA,NA,712.096774193548,508.645161290323,239.967741935484,NA,NA,507.677419354839,NA
1931-09-15,NA,NA,NA,NA,NA,NA,NA,1495.43333333333,NA,NA,NA,NA,NA,1152.5,1247,1293.83333333333,NA,NA,532,NA
1931-10-15,NA,NA,NA,NA,NA,NA,NA,1782.09677419355,NA,NA,NA,NA,NA,2023.45161290323,2826.29032258065,1333.83870967742,NA,NA,607.967741935484,NA
