"","dateTime","COND","COND_code","FC","FC_code","FLOW","FLOW_code","NH3_N","NH3_N_code","NO2_NO3","NO2_NO3_code","OP_DIS","OP_DIS_code","OXYGEN","OXYGEN_code","PH","PH_code","PRESS","PRESS_code","SUSSOL","SUSSOL_code","TEMP","TEMP_code","TP_P","TP_P_code","TP_PInLine","TP_PInLine_code","TP_P_ICP","TP_P_ICP_code","TPN","TPN_code","TURB","TURB_code","Turb.JTU","Turb.JTU_code","siteCode","DoE_StationCode"
"10273","1965-12-15 00:00:00","92","",NA,"",NA,NA,NA,"",NA,"","","",12.8,NA,7.1,"","","",NA,"",2.4,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10274","1966-03-15 00:00:00","66","",NA,"",NA,NA,NA,"",NA,"","","",11.7,NA,6.9,"","","",NA,"",5.5,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10275","1966-06-16 00:00:00","53","",NA,"",NA,NA,NA,"",NA,"","","",10.4,NA,7,"","","",NA,"",12.9,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10276","1966-09-13 00:00:00","87","",NA,"",NA,NA,NA,"",NA,"","","",13.4,NA,6.9,"","","",NA,"",15,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10277","1966-12-28 00:00:00","89","",NA,"",NA,NA,NA,"",NA,"","","",NA,NA,7.4,"","","",NA,"",NA,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10278","1967-03-28 00:00:00","86","",NA,"",NA,NA,NA,"",NA,"","","",12.2,NA,7.5,"","","",NA,"",5.7,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10279","1967-06-13 00:00:00","52","",NA,"",NA,NA,NA,"",NA,"","","",14,NA,7.5,"","","",NA,"",10.7,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10280","1967-09-19 00:00:00","80","",NA,"",NA,NA,NA,"",NA,"","","",11.3,NA,7.4,"","","",NA,"",14.2,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10281","1968-12-03 00:00:00","45","",NA,"",NA,NA,NA,"",NA,"","","",11.8,NA,6.5,"","","",NA,"",4.8,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10282","1969-03-19 00:00:00","72","",NA,"",NA,NA,NA,"",NA,"","","",12.1,NA,7.3,"","","",NA,"",6,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10283","1969-06-17 00:00:00","52","",NA,"",NA,NA,NA,"",NA,"","","",10.9,NA,7.3,"","","",NA,"",11.8,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10284","1969-09-16 00:00:00","95","",NA,"",NA,NA,NA,"",NA,"","","",10.5,NA,7.6,"","","",NA,"",10.4,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10285","1969-12-10 00:00:00","97","",NA,"",NA,NA,NA,"",NA,"","","",11.7,NA,7.7,"","","",NA,"",4.3,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10286","1970-03-10 00:00:00","92","",NA,"",NA,NA,NA,"",NA,"","","",12.5,NA,7.6,"","","",NA,"",4.7,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10287","1970-06-08 00:00:00","62","",NA,"",NA,NA,NA,"",NA,"","","",10.6,NA,7.2,"","","",NA,"",12.7,"","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,"X","01A120"
"10288","1970-12-01 14:10:00","92","","20","U",NA,NA,0.01,"U*",NA,"","","",12.5,NA,7.3,"","","",NA,"",3.8,"","","",NA,"",NA,NA,NA,"",NA,"",3,NA,"X","01A120"
"10289","1970-12-15 12:45:00","84","","21","",NA,NA,0.02,"",NA,"","0.01","",12.1,NA,7.5,"","","",NA,"",4.7,"","0.06","",NA,"",NA,NA,NA,"",NA,"",10,NA,"X","01A120"
"10290","1971-01-05 14:25:00","106","","20","U",NA,NA,0.01,"U*",NA,"","0.01","",14,NA,7.4,"","","",NA,"",1.8,"","0.06","",NA,"",NA,NA,NA,"",NA,"",5,NA,"X","01A120"
"10291","1971-01-19 13:05:00","46","","100","U",NA,NA,0.16,"",NA,"","0.03","",12.1,NA,7.1,"","","",NA,"",4.6,"","0.04","",NA,"",NA,NA,NA,"",NA,"",250,NA,"X","01A120"
"10292","1971-02-02 12:45:00","64","",NA,"",NA,NA,0.01,"U*",NA,"","0.01","",12.3,NA,7.1,"","","",NA,"",4.6,"","0.08","",NA,"",NA,NA,NA,"",NA,"",75,NA,"X","01A120"
"10293","1971-02-16 12:30:00","60","",NA,"",NA,NA,0.01,"U*",NA,"","0.06","",12.4,NA,7.3,"","","",NA,"",5.2,"","0.07","",NA,"",NA,NA,NA,"",NA,"",50,NA,"X","01A120"
"10294","1971-03-02 13:25:00","89","",NA,"",NA,NA,0.07,"",NA,"","0.01","U*",12.9,NA,7.3,"","","",NA,"",3.1,"","0.01","",NA,"",NA,NA,NA,"",NA,"",8,NA,"X","01A120"
"10295","1971-03-16 13:15:00","94","",NA,"",NA,NA,0.03,"",NA,"","0.03","",12.7,NA,7.3,"","","",NA,"",5.6,"","0.05","",NA,"",NA,NA,NA,"",NA,"",5,NA,"X","01A120"
"10296","1971-04-13 13:05:00","79","",NA,"",NA,NA,0.03,"",NA,"","","",11.8,NA,7.2,"","","",NA,"",9,"","0.04","",NA,"",NA,NA,NA,"",NA,"",5,NA,"X","01A120"
"10297","1971-04-27 11:35:00","63","",NA,"",NA,NA,0.02,"",NA,"","0.01","",11.9,NA,7.3,"","","",NA,"",8,"","0.05","",NA,"",NA,NA,NA,"",NA,"",20,NA,"X","01A120"
"10298","1971-05-11 12:50:00","56","",NA,"",NA,NA,0.02,"",NA,"","0.02","",12,NA,7.2,"","","",NA,"",11.1,"","0.05","",NA,"",NA,NA,NA,"",NA,"",25,NA,"X","01A120"
"10299","1971-05-25 12:35:00","56","",NA,"",NA,NA,0.02,"",NA,"","0.01","",11.7,NA,7.1,"","","",NA,"",8.8,"","0.05","",NA,"",NA,NA,NA,"",NA,"",25,NA,"X","01A120"
"10300","1971-06-08 12:30:00","60","",NA,"",NA,NA,0.02,"",NA,"","0.02","",11.9,NA,7.2,"","","",NA,"",8.1,"","0.04","",NA,"",NA,NA,NA,"",NA,"",25,NA,"X","01A120"
"10301","1971-06-22 13:25:00","45","",NA,"",NA,NA,0.01,"U*",NA,"","0.01","",11.4,NA,7.2,"","","",NA,"",9.8,"","0.01","",NA,"",NA,NA,NA,"",NA,"",40,NA,"X","01A120"
"10302","1971-07-13 12:55:00","60","",NA,"",NA,NA,0.01,"",NA,"","0.01","",10.8,NA,6.9,"","","",NA,"",12.6,"","0.01","",NA,"",NA,NA,NA,"",NA,"",15,NA,"X","01A120"
"10303","1971-07-27 12:50:00","66","",NA,"",NA,NA,0.2,"",NA,"","0.01","U*",10.6,NA,7,"","","",NA,"",15.5,"","0.04","",NA,"",NA,NA,NA,"",NA,"",75,NA,"X","01A120"
"10304","1971-08-10 12:20:00","59","",NA,"",NA,NA,0.08,"",NA,"","0.01","U*",10.4,NA,7.3,"","","",NA,"",14.1,"","0.04","",NA,"",NA,NA,NA,"",NA,"",30,NA,"X","01A120"
"10305","1971-08-24 12:30:00","80","",NA,"",NA,NA,0.06,"",NA,"","0.01","",10.5,NA,7.3,"","","",NA,"",13.2,"","0.04","",NA,"",NA,NA,NA,"",NA,"",20,NA,"X","01A120"
"10306","1971-09-14 12:55:00","84","",NA,"",NA,NA,0.01,"U*",NA,"","0.01","U*",11.1,NA,7.3,"","","",NA,"",11.4,"","0.02","",NA,"",NA,NA,NA,"",NA,"",7,NA,"X","01A120"
"10307","1971-09-28 13:00:00","85","",NA,"",NA,NA,0.17,"",NA,"","0.01","U*",12.2,NA,7,"","","",NA,"",9.7,"","0.08","",NA,"",NA,NA,NA,"",NA,"",50,NA,"X","01A120"
"10308","1973-10-02 12:35:00","110","",NA,"",NA,NA,0.06,"",NA,"","0.01","U*",12.1,NA,7.6,"","","",NA,"",9.8,"","0.01","U*",NA,"",NA,NA,NA,"",NA,"",5,NA,"X","01A120"
"10309","1973-10-24 11:00:00","91","",NA,"",NA,NA,0.04,"",NA,"","0.01","U*",11.7,NA,7.6,"","","",NA,"",8.5,"","0.02","",NA,"",NA,NA,NA,"",NA,"",7,NA,"X","01A120"
"10310","1973-11-06 11:40:00","98","",NA,"",NA,NA,0.05,"",NA,"","0.01","U*",13.1,NA,7.6,"","","",NA,"",2.9,"","0.01","",NA,"",NA,NA,NA,"",NA,"",3,NA,"X","01A120"
"10311","1973-11-20 10:45:00","89","",NA,"",NA,NA,0.04,"",NA,"","0.01","",12.7,NA,7.6,"","","",NA,"",4.1,"","0.02","",NA,"",NA,NA,NA,"",NA,"",8,NA,"X","01A120"
"10312","1973-12-04 11:00:00","83","",NA,"",NA,NA,0.07,"",NA,"","0.01","U*",12.7,NA,7.5,"","","",NA,"",4.5,"","0.02","",NA,"",NA,NA,NA,"",NA,"",10,NA,"X","01A120"
"10313","1973-12-18 10:50:00","74","",NA,"",NA,NA,0.1,"",NA,"","0.03","",12.7,NA,7.5,"","","",NA,"",4.7,"","0.04","",NA,"",NA,NA,NA,"",NA,"",15,NA,"X","01A120"
"10314","1974-01-15 13:00:00","50","",NA,"",NA,NA,0.41,"",NA,"","0.01","",12.2,NA,7.4,"","","",NA,"",6.5,"","0.1","",NA,"",NA,NA,NA,"",NA,"",175,NA,"X","01A120"
"10315","1974-01-29 12:25:00","63","",NA,"",NA,NA,0.19,"",NA,"","0.01","U*",12,NA,7.5,"","","",NA,"",4.5,"","0.07","",NA,"",NA,NA,NA,"",NA,"",55,NA,"X","01A120"
"10316","1974-02-12 11:45:00","110","",NA,"",NA,NA,0.12,"",NA,"","0.01","U*",12.5,NA,7.6,"","","",NA,"",4.8,"","0.02","",NA,"",NA,NA,NA,"",NA,"",6,NA,"X","01A120"
"10317","1974-02-26 10:55:00","90","",NA,"",NA,NA,0.13,"",NA,"","0.01","",12.5,NA,7.5,"","","",NA,"",3.8,"","0.04","",NA,"",NA,NA,NA,"",NA,"",15,NA,"X","01A120"
"10318","1974-03-12 10:45:00","77","",NA,"",NA,NA,0.1,"",NA,"","0.01","U*",12.5,NA,7.4,"","","",NA,"",4.7,"","0.04","",NA,"",NA,NA,NA,"",NA,"",12,NA,"X","01A120"
"10319","1974-03-26 09:45:00","94","",NA,"",NA,NA,0.1,"",NA,"","0.01","U*",12.1,NA,7.4,"","","",NA,"",6.6,"","0.02","",NA,"",NA,NA,NA,"",NA,"",8,NA,"X","01A120"
"10320","1974-04-09 10:15:00","82","",NA,"",NA,NA,0.06,"",NA,"","0.01","",12.2,NA,7.5,"","","",NA,"",6.1,"","0.02","",NA,"",NA,NA,NA,"",NA,"",1,NA,"X","01A120"
"10321","1974-04-23 11:25:00","82","",NA,"",NA,NA,0.09,"",NA,"","0.01","U*",13.2,NA,7.3,"","","",NA,"",7.9,"","0.02","",NA,"",NA,NA,NA,"",NA,"",7,NA,"X","01A120"
"10322","1974-05-14 11:00:00","84","",NA,"",NA,NA,0.05,"",NA,"","0.01","U*",13.5,NA,7.6,"","","",NA,"",6.6,"","0.03","",NA,"",NA,NA,NA,"",NA,"",10,NA,"X","01A120"
"10323","1974-05-28 11:15:00","67","",NA,"",NA,NA,0.12,"",NA,"","0.01","U*",13.3,NA,7.6,"","","",NA,"",8.9,"","0.05","",NA,"",NA,NA,NA,"",NA,"",18,NA,"X","01A120"
"10324","1974-06-11 10:50:00","58","",NA,"",NA,NA,0.12,"",NA,"","0.01","",11.9,NA,7.5,"","","",NA,"",9.2,"","0.07","",NA,"",NA,NA,NA,"",NA,"",23,NA,"X","01A120"
"10325","1974-06-25 10:30:00","63","",NA,"",NA,NA,0.12,"",NA,"","0.01","",11.7,NA,7.3,"","","",NA,"",9,"","0.05","",NA,"",NA,NA,NA,"",NA,"",20,NA,"X","01A120"
"10326","1974-07-16 10:55:00","64","","80","G",NA,NA,0.13,"",NA,"","0.01","U*",11.6,NA,7.6,"","","",NA,"",8.5,"","0.02","",NA,"",NA,NA,NA,"",NA,"",11,NA,"X","01A120"
"10327","1974-07-30 10:15:00","67","",NA,"",NA,NA,0.07,"",NA,"","0.01","U*",11.1,NA,7.5,"","","",NA,"",12,"","0.04","",NA,"",NA,NA,NA,"",NA,"",33,NA,"X","01A120"
"10328","1974-08-13 10:55:00","80","",NA,"",NA,NA,0.09,"",NA,"","0.01","",11.1,NA,7.5,"","","",NA,"",10.3,"","0.02","",NA,"",NA,NA,NA,"",NA,"",12,NA,"X","01A120"
"10329","1974-08-27 10:45:00","76","",NA,"",NA,NA,0.18,"",NA,"","0.01","U*",10.8,NA,7.6,"","","",NA,"",12.4,"","0.05","",NA,"",NA,NA,NA,"",NA,"",24,NA,"X","01A120"
"10330","1974-09-10 10:45:00","70","",NA,"",NA,NA,0.18,"",NA,"","0.01","",11.1,NA,7.5,"","","",NA,"",10,"","0.12","",NA,"",NA,NA,NA,"",NA,"",35,NA,"X","01A120"
"10331","1974-09-24 10:20:00","90","",NA,"",NA,NA,0.1,"",NA,"","0.01","U*",11.2,NA,7.7,"","","",NA,"",10.6,"","0.02","",NA,"",NA,NA,NA,"",NA,"",15,NA,"X","01A120"
"10332","1977-10-04 14:05:00","118","","8","J",NA,NA,0.05,"","0.11","","0.01","U*",12.4,NA,7.2,"","","",NA,"",9.5,"","0.05","",NA,"",NA,NA,NA,"","2","",NA,NA,"X","01A120"
"10333","1977-11-29 14:00:00","65","","30","J",NA,NA,0.16,"","0.39","","0.01","",12.7,NA,7.4,"","","",NA,"",6.3,"","0.37","",NA,"",NA,NA,NA,"","150","",NA,NA,"X","01A120"
"10334","1977-12-20 14:30:00","97","","5","U",NA,NA,0.08,"","0.42","","0.01","",13.4,NA,7.5,"","","",NA,"",3.7,"","0.04","",NA,"",NA,NA,NA,"","15","",NA,NA,"X","01A120"
"10335","1978-01-17 15:50:00","90","","5","J",NA,NA,0.07,"","0.35","","0.01","",12.5,NA,7.4,"","","",8,"",5.4,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,NA,"X","01A120"
"10336","1978-02-22 14:10:00","90","","4","J",NA,NA,0.08,"","0.23","","0.01","U*",12.6,NA,7.7,"","","",9,"",7.1,"","0.02","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10337","1978-03-07 15:10:00","117","","6","",NA,NA,0.05,"","0.24","","0.01","U*",12.5,NA,6.6,"","","",12,"",6.6,"","0.03","",NA,"",NA,NA,NA,"","7","",NA,NA,"X","01A120"
"10338","1978-04-04 15:05:00","94","","1","",NA,NA,0.07,"","0.23","","0.01","U*",11.6,NA,7.6,"","","",8,"",7.7,"","0.02","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10339","1978-05-02 14:50:00","90","","2","",NA,NA,0.08,"","0.13","","0.01","U*",11.3,NA,7.7,"","767","",7,"",10.9,"","0.01","",NA,"",NA,NA,NA,"","7","",NA,NA,"X","01A120"
"10340","1978-06-20 15:30:00","74","","2","",NA,NA,0.06,"","0.07","","0.01","U*",10.3,NA,7.8,"","766","",17,"",14,"","0.02","",NA,"",NA,NA,NA,"","11","",NA,NA,"X","01A120"
"10341","1978-07-18 14:10:00","85","","1","",NA,NA,0.11,"","0.06","","0.01","",11.8,NA,7.7,"","","",15,"",14.4,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,NA,"X","01A120"
"10342","1978-08-08 13:40:00","95","","16","J",NA,NA,0.12,"","0.09","","0.01","",11.7,NA,9.1,"","","",149,"",14.6,"","0.49","",NA,"",NA,NA,NA,"","85","",NA,NA,"X","01A120"
"10343","1978-09-19 16:00:00","91","","4","",NA,NA,0.03,"","0.15","","0.01","U*",10.5,NA,7.5,"","770","",13,"",12.4,"","0.01","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10344","1978-10-24 14:20:00","82","","70","J",NA,NA,0.03,"","0.53","","0.01","",11.2,NA,7.4,"","767","",126,"",9.1,"","0.17","",NA,"",NA,NA,NA,"","63","",NA,NA,"X","01A120"
"10345","1978-11-14 14:50:00","112","","1","U",NA,NA,0.01,"","0.33","","0.01","U*",13.3,NA,7.4,"","","",6,"",3.9,"","0.01","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10346","1978-12-19 14:45:00","109","","720","",NA,NA,0.01,"","0.4","","0.01","",13.5,NA,7.6,"","769","",4,"",3.7,"","0.01","U*",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10347","1979-01-10 14:00:00","120","","10","J",NA,NA,0.01,"","0.36","","0.01","U*",13.9,NA,7.7,"","756","",10,"",1.8,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,NA,"X","01A120"
"10348","1979-02-07 14:05:00","82","","8","J",NA,NA,0.03,"","0.7","","0.01","U*",13.5,NA,7.5,"","","",74,"",3,"","0.02","",NA,"",NA,NA,NA,"","44","",NA,NA,"X","01A120"
"10349","1979-03-06 13:25:00","52","","10","J",NA,NA,0.05,"","0.35","","0.01","",12.8,NA,7.3,"","770","",395,"",6.2,"","0.06","",NA,"",NA,NA,NA,"","160","",NA,NA,"X","01A120"
"10350","1979-04-10 14:40:00","87","","6","J",NA,NA,0.01,"","0.27","","0.02","",12.2,NA,7.6,"","757","",14,"",7.8,"","0.01","",NA,"",NA,NA,NA,"","7","",NA,NA,"X","01A120"
"10351","1979-05-15 13:35:00","70","","3","J",NA,NA,0.01,"U*","0.13","","0.01","U*",11.3,NA,7.5,"","761","",23,"",10.1,"","0.01","",NA,"",NA,NA,NA,"","10","",NA,NA,"X","01A120"
"10352","1979-06-26 14:00:00","68","","4","",NA,NA,0.06,"","0.06","","0.01","U*",10.5,NA,7.7,"","766","",20,"",14.1,"","0.01","U*",NA,"",NA,NA,NA,"","12","",NA,NA,"X","01A120"
"10353","1979-07-17 15:35:00","75","","7","J",NA,NA,0.04,"","0.1","","0.01","",10,NA,7.8,"","767","",45,"",16.9,"","0.02","",NA,"",NA,NA,NA,"","14","",NA,NA,"X","01A120"
"10354","1979-08-28 14:00:00","85","","6","",NA,NA,0.01,"","0.08","","0.01","U*",10.9,NA,7.8,"","","",46,"",15.1,"","0.02","",NA,"",NA,NA,NA,"","21","",NA,NA,"X","01A120"
"10355","1979-09-25 14:15:00","98","","8","J",NA,NA,0.01,"","0.09","","0.03","",11,NA,7.6,"","","",25,"",12.2,"","0.01","",NA,"",NA,NA,NA,"","10","",NA,NA,"X","01A120"
"10356","1979-10-23 15:45:00","72","","260","J",NA,NA,0.06,"","0.18","","0.01","U*",11.1,NA,7.5,"","757","",200,"",9.1,"","0.19","",NA,"",NA,NA,NA,"","94","",NA,NA,"X","01A120"
"10357","1979-11-06 14:10:00","104","","4","J",NA,NA,0.01,"","0.25","","0.01","U*",12.2,NA,7.7,"","763","",4,"",8.1,"","0.01","U*",NA,"",NA,NA,NA,"","2","",NA,NA,"X","01A120"
"10358","1979-12-11 13:40:00","75","","10","J",NA,NA,0.03,"","0.52","","0.01","U*",12.9,NA,7.4,"","764","",47,"",4.2,"","0.03","",NA,"",NA,NA,NA,"","20","",NA,NA,"X","01A120"
"10359","1980-01-29 15:00:00","113","","1","U",NA,NA,0.02,"","0.4","","0.01","U*",13.5,NA,7.5,"","773","",29,"",0.1,"","0.04","",NA,"",NA,NA,NA,"","8","",NA,NA,"X","01A120"
"10360","1980-02-13 14:55:00","95","","1","J",NA,NA,0.04,"","0.31","","0.01","U*",13,NA,7.4,"","757","",24,"",4,"","0.01","",NA,"",NA,NA,NA,"","8","",NA,NA,"X","01A120"
"10361","1980-03-11 15:50:00","78","","25","J",NA,NA,0.04,"","0.34","","0.01","U*",12.8,NA,7.3,"","760","",240,"",4.8,"","0.09","",NA,"",NA,NA,NA,"","48","",NA,NA,"X","01A120"
"10362","1980-04-08 15:40:00","90","","1","U",NA,NA,0.04,"","0.2","","0.01","U*",11.9,NA,7.6,"","768","",11,"",8.9,"","0.03","",NA,"",NA,NA,NA,"","6","",NA,NA,"X","01A120"
"10363","1980-05-06 14:50:00","65","","1","J",NA,NA,0.04,"","0.12","","0.01","",11.9,NA,8.6,"","775","",55,"",10.2,"","0.05","",NA,"",NA,NA,NA,"","22","",NA,NA,"X","01A120"
"10364","1980-06-10 14:00:00","75","","2","J",NA,NA,0.01,"U*","0.06","","0.03","",11.3,NA,7.6,"","767","",16,"",11.3,"","0.05","",NA,"",NA,NA,NA,"","7","",NA,NA,"X","01A120"
"10365","1980-07-29 14:20:00","76","","9","J",NA,NA,0.02,"","0.01","","0.01","U",11,NA,7.7,"","769","",32,"",14.5,"","0.03","",NA,"",NA,NA,NA,"","10","",NA,NA,"X","01A120"
"10366","1980-08-12 13:00:00","77","","28","",NA,NA,0.42,"","0.19","","0.01","U",10.5,NA,7.7,"","767","",90,"",12.8,"","0.03","",NA,"",NA,NA,NA,"","49","",NA,NA,"X","01A120"
"10367","1980-09-09 13:40:00","99","","8","J",NA,NA,0.01,"","0.13","","0.01","",11.3,NA,6,"","771","",13,"",12.8,"","0.02","",NA,"",NA,NA,NA,"","8","",NA,NA,"X","01A120"
"10368","1980-10-07 14:45:00","89","","6","J",NA,NA,0.01,"",NA,"","0.01","U",11.6,NA,7.7,"","770","",35,"",11.9,"","0.03","",NA,"",NA,NA,NA,"","28","",NA,NA,"X","01A120"
"10369","1980-11-04 13:15:00","57","","64","",NA,NA,0.01,"U",NA,"","0.01","U",11.5,NA,7.4,"","770","",220,"",10.1,"","0.01","",NA,"",NA,NA,NA,"","89","",NA,NA,"X","01A120"
"10370","1980-12-02 13:25:00","83","","28","",NA,NA,0.05,"",NA,"","0.01","U",13.2,NA,7.1,"","737*","",28,"",4.3,"","0.02","",NA,"",NA,NA,NA,"","8","",NA,NA,"X","01A120"
"10371","1981-01-06 14:10:00","95","","14","J",NA,NA,0.04,"",NA,"","0.01","U",12.3,NA,7.5,"","767","",19,"",6.2,"","0.03","",NA,"",NA,NA,NA,"","16","",NA,NA,"X","01A120"
"10372","1981-02-18 15:00:00","59","","11","J",NA,NA,0.07,"",NA,"","0.01","U",12.3,NA,7.4,"","761","",270,"",6.6,"","0.02","",NA,"",NA,NA,NA,"","160","",NA,NA,"X","01A120"
"10373","1981-03-04 06:10:00","89","","11","J",NA,NA,0.26,"",NA,"","0.04","",12.3,NA,7.5,"","","",23,"",6,"","0.1","",NA,"",NA,NA,NA,"","18","",NA,NA,"X","01A120"
"10374","1981-04-21 14:50:00","76","","3","J",NA,NA,0.1,"",NA,"","0.01","U",12.1,NA,7.7,"","766","",29,"",8.8,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,NA,"X","01A120"
"10375","1981-05-12 15:50:00","87","","1","U",NA,NA,0.05,"",NA,"","0.01","U",11,NA,7.5,"","766","",16,"",12.8,"","0.02","",NA,"",NA,NA,NA,"","23","",NA,NA,"X","01A120"
"10376","1981-06-09 14:50:00","60","","62","",NA,NA,0.02,"",NA,"","0.01","U",11.1,NA,7.6,"","763","",99,"",9.9,"","0.04","",NA,"",NA,NA,NA,"","62","",NA,NA,"X","01A120"
"10377","1981-07-14 14:05:00","80","","16","J",NA,NA,0.09,"",NA,"","0.01","U",11.1,NA,6.9,"","770","",13,"",11.8,"","0.01","",NA,"",NA,NA,NA,"","9","",NA,NA,"X","01A120"
"10378","1981-08-11 13:50:00","73","","26","",NA,NA,0.04,"",NA,"","0.01","U",9.6,NA,7.5,"","763","",450,"",15.5,"","0.03","",NA,"",NA,NA,NA,"","320","",NA,NA,"X","01A120"
"10379","1981-09-22 13:20:00","84","","74","J",NA,NA,0.03,"",NA,"","0.01","U",10.9,NA,7.4,"","766","",59,"",10.4,"","0.08","",NA,"",NA,NA,NA,"","39","",NA,NA,"X","01A120"
"10380","1981-10-20 13:30:00","105","","1","U",NA,NA,0.02,"",NA,"","0.01","U",11.7,NA,7.5,"","774","",4,"",8.6,"","0.02","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10381","1981-11-23 13:55:00","77","","19","J",NA,NA,0.04,"",NA,"","0.01","U",11.7,NA,7.2,"","760","",28,"",6.5,"","0.03","",NA,"",NA,NA,NA,"","27","",NA,NA,"X","01A120"
"10382","1981-12-22 14:15:00","90","","6","J",NA,NA,0.08,"",NA,"","0.01","U",12.4,NA,7.4,"","769","",14,"",4.2,"","0.02","",NA,"",NA,NA,NA,"","13","",NA,NA,"X","01A120"
"10383","1982-01-19 14:55:00","89","","4","J",NA,NA,0.19,"",NA,"","0.01","U",12.5,NA,7.4,"","755","",21,"",4.4,"","0.03","",NA,"",NA,NA,NA,"","15","",NA,NA,"X","01A120"
"10384","1982-02-17 14:20:00","50","","30","",NA,NA,0.03,"",NA,"","0.01","U",12.1,NA,7.2,"","766","",220,"",5.5,"","0.03","",NA,"",NA,NA,NA,"","150","",NA,NA,"X","01A120"
"10385","1982-03-23 14:20:00","102","","16","J",NA,NA,0.01,"",NA,"","0.01","U",12.6,NA,7.4,"","764","",6,"",5.7,"","0.01","",NA,"",NA,NA,NA,"","4","",NA,NA,"X","01A120"
"10386","1982-04-27 15:55:00","78","","8","J",NA,NA,0.01,"",NA,"","0.01","",11.9,NA,7.6,"","764","",12,"",9.8,"","0.02","",NA,"",NA,NA,NA,"","9","",NA,NA,"X","01A120"
"10387","1982-05-25 14:35:00","56","","12","J",NA,NA,0.1,"",NA,"","0.01","U",11.4,NA,7.6,"","764","",90,"",9.2,"","0.04","",NA,"",NA,NA,NA,"","50","",NA,NA,"X","01A120"
"10388","1982-06-22 13:40:00","44","","3","U",NA,NA,0.05,"",NA,"","0.01","U",11.3,NA,7.4,"","766","",150,"",10.5,"","0.02","",NA,"",NA,NA,NA,"","11","",NA,NA,"X","01A120"
"10389","1982-07-27 16:00:00","65","","24","J",NA,NA,0.03,"",NA,"","0.01","U",9.8,NA,7.6,"","763","",110,"",16.1,"","0.04","",NA,"",NA,NA,NA,"","78","",NA,NA,"X","01A120"
"10390","1982-08-24 14:00:00","79","","2","J",NA,NA,0.03,"",NA,"","0.01","U",10.4,NA,7.7,"","762","",40,"",14.5,"","0.02","",NA,"",NA,NA,NA,"","33","",NA,NA,"X","01A120"
"10391","1982-09-28 13:35:00","97","","39","",NA,NA,0.02,"",NA,"","0.01","",11.2,NA,7.8,"","754","",21,"",9.7,"","0.02","",NA,"",NA,NA,NA,"","14","",NA,NA,"X","01A120"
"10392","1982-10-26 15:15:00","67","","39","",NA,NA,0.02,"",NA,"","0.01","U",11.5,NA,7.6,"","757","",94,"",8.4,"","0.01","U",NA,"",NA,NA,NA,"","57","",NA,NA,"X","01A120"
"10393","1982-11-16 13:45:00","90","","73","J",NA,NA,0.02,"",NA,"","0.03","",12.5,NA,7.3,"","745","",39,"",4.8,"","0.03","",NA,"",NA,NA,NA,"","22","",NA,NA,"X","01A120"
"10394","1982-12-14 13:55:00","94","","17","J",NA,NA,0.04,"",NA,"","0.01","",12.6,NA,7.3,"","752","",20,"",4.5,"","0.03","",NA,"",NA,NA,NA,"","15","",NA,NA,"X","01A120"
"10395","1983-01-18 14:40:00","90","","7","J",NA,NA,0.02,"",NA,"","0.01","",12,NA,7.4,"","750","",25,"",6.4,"","0.03","",NA,"",NA,NA,NA,"","19","",NA,NA,"X","01A120"
"10396","1983-02-22 13:45:00","75","","52","",NA,NA,0.02,"",NA,"","0.01","U",12,NA,7.3,"","757","",51,"",6.4,"","0.06","",NA,"",NA,NA,NA,"","43","",NA,NA,"X","01A120"
