"date","at","at_anom_1900-99"
201411,6.44444444444445,23.6666666666667
201412,5.72222222222222,22.9444444444444
201501,6.38888888888889,23.6111111111111
201502,8.33333333333333,25.5555555555556
201503,9.44444444444444,26.6666666666667
201504,9.66666666666667,26.8888888888889
201505,14.0555555555556,31.2777777777778
201506,18.0555555555556,35.2777777777778
201507,19.9444444444444,37.1666666666667
201508,18.8888888888889,36.1111111111111
201509,14.4444444444444,31.6666666666667
201510,12.7777777777778,30
201511,5.55555555555556,22.7777777777778
201512,4.88888888888889,22.1111111111111
201601,5,22.2222222222222
201602,7.66666666666667,24.8888888888889
201603,8.5,25.7222222222222
201604,12.3333333333333,29.5555555555556
201605,14.2222222222222,31.4444444444444
201606,16,33.2222222222222
201607,17.8888888888889,35.1111111111111
201608,18.8333333333333,36.0555555555556
201609,14.7777777777778,32
201610,11.5555555555556,28.7777777777778
