"date","at","at_anom_1900.99"
201405,13.1666666666667,30.3888888888889
201406,14.5277777777778,31.75
201407,18.6388888888889,35.8611111111111
201408,18.9444444444444,36.1666666666667
201409,16.1388888888889,33.3611111111111
201410,12.6111111111111,29.8333333333333
201411,5.72222222222222,22.9444444444444
201412,4.88888888888888,22.1111111111111
201501,5.80555555555556,23.0277777777778
201502,7.66666666666667,24.8888888888889
201503,8.77777777777778,26
201504,8.77777777777778,26
201505,13.3055555555556,30.5277777777778
201506,17.5,34.7222222222222
201507,19.3611111111111,36.5833333333333
201508,18.4444444444444,35.6666666666667
201509,13.8333333333333,31.0555555555556
201510,12.3055555555556,29.5277777777778
201511,4.83333333333333,22.0555555555556
201512,3.94444444444445,21.1666666666667
201601,4.22222222222222,21.4444444444444
201602,6.88888888888889,24.1111111111111
201603,7.5,24.7222222222222
201604,11.5833333333333,28.8055555555556
201605,13.3888888888889,30.6111111111111
201606,15.25,32.4722222222222
201607,17.0555555555556,34.2777777777778
201608,18.3055555555556,35.5277777777778
201609,14.1111111111111,31.3333333333333
201610,10.5555555555556,27.7777777777778
